image_path,assigned_split,clahe_image_path
D:\ALS\data\liver_images\F2\ct5-19.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-19.png
D:\ALS\data\liver_images\F2\ct5-2.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-2.png
D:\ALS\data\liver_images\F2\ct5-20.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct5-20.png
D:\ALS\data\liver_images\F2\ct5-21.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-21.png
D:\ALS\data\liver_images\F2\ct5-22.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-22.png
D:\ALS\data\liver_images\F2\ct5-23.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-23.png
D:\ALS\data\liver_images\F2\ct5-24.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct5-24.png
D:\ALS\data\liver_images\F2\ct5-25.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct5-25.png
D:\ALS\data\liver_images\F2\ct5-26.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-26.png
D:\ALS\data\liver_images\F2\ct5-27.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-27.png
D:\ALS\data\liver_images\F2\ct5-28.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-28.png
D:\ALS\data\liver_images\F2\ct5-29.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-29.png
D:\ALS\data\liver_images\F2\ct5-3.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-3.png
D:\ALS\data\liver_images\F2\ct5-30.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct5-30.png
D:\ALS\data\liver_images\F2\ct5-31.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-31.png
D:\ALS\data\liver_images\F2\ct5-32.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct5-32.png
D:\ALS\data\liver_images\F2\ct5-33.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-33.png
D:\ALS\data\liver_images\F2\ct5-34.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-34.png
D:\ALS\data\liver_images\F2\ct5-35.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-35.png
D:\ALS\data\liver_images\F2\ct5-36.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-36.png
D:\ALS\data\liver_images\F2\ct5-37.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-37.png
D:\ALS\data\liver_images\F2\ct5-38.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct5-38.png
D:\ALS\data\liver_images\F2\ct5-39.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-39.png
D:\ALS\data\liver_images\F2\ct5-4.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-4.png
D:\ALS\data\liver_images\F2\ct5-40.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-40.png
D:\ALS\data\liver_images\F2\ct5-41.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-41.png
D:\ALS\data\liver_images\F2\ct5-42.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-42.png
D:\ALS\data\liver_images\F2\ct5-43.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct5-43.png
D:\ALS\data\liver_images\F2\ct5-44.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-44.png
D:\ALS\data\liver_images\F2\ct5-45.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-45.png
D:\ALS\data\liver_images\F2\ct5-46.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-46.png
D:\ALS\data\liver_images\F2\ct5-47.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-47.png
D:\ALS\data\liver_images\F2\ct5-48.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-48.png
D:\ALS\data\liver_images\F2\ct5-49.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-49.png
D:\ALS\data\liver_images\F2\ct5-5.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-5.png
D:\ALS\data\liver_images\F2\ct5-50.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-50.png
D:\ALS\data\liver_images\F2\ct5-51.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-51.png
D:\ALS\data\liver_images\F2\ct5-52.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct5-52.png
D:\ALS\data\liver_images\F2\ct5-53.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-53.png
D:\ALS\data\liver_images\F2\ct5-54.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-54.png
D:\ALS\data\liver_images\F2\ct5-55.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-55.png
D:\ALS\data\liver_images\F2\ct5-56.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-56.png
D:\ALS\data\liver_images\F2\ct5-57.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-57.png
D:\ALS\data\liver_images\F2\ct5-58.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-58.png
D:\ALS\data\liver_images\F2\ct5-59.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct5-59.png
D:\ALS\data\liver_images\F2\ct5-6.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-6.png
D:\ALS\data\liver_images\F2\ct5-60.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-60.png
D:\ALS\data\liver_images\F2\ct5-61.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct5-61.png
D:\ALS\data\liver_images\F2\ct5-62.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-62.png
D:\ALS\data\liver_images\F2\ct5-63.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-63.png
D:\ALS\data\liver_images\F2\ct5-64.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-64.png
D:\ALS\data\liver_images\F2\ct5-65.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-65.png
D:\ALS\data\liver_images\F2\ct5-66.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-66.png
D:\ALS\data\liver_images\F2\ct5-67.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-67.png
D:\ALS\data\liver_images\F2\ct5-68.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct5-68.png
D:\ALS\data\liver_images\F2\ct5-69.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-69.png
D:\ALS\data\liver_images\F2\ct5-7.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct5-7.png
D:\ALS\data\liver_images\F2\ct5-70.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-70.png
D:\ALS\data\liver_images\F2\ct5-71.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-71.png
D:\ALS\data\liver_images\F2\ct5-72.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-72.png
D:\ALS\data\liver_images\F2\ct5-73.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-73.png
D:\ALS\data\liver_images\F2\ct5-74.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-74.png
D:\ALS\data\liver_images\F2\ct5-75.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct5-75.png
D:\ALS\data\liver_images\F2\ct5-76.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct5-76.png
D:\ALS\data\liver_images\F2\ct5-77.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-77.png
D:\ALS\data\liver_images\F2\ct5-78.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-78.png
D:\ALS\data\liver_images\F2\ct5-79.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-79.png
D:\ALS\data\liver_images\F2\ct5-8.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-8.png
D:\ALS\data\liver_images\F2\ct5-80.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-80.png
D:\ALS\data\liver_images\F2\ct5-81.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct5-81.png
D:\ALS\data\liver_images\F2\ct5-9.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct5-9.png
D:\ALS\data\liver_images\F2\ct7-1.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-1.png
D:\ALS\data\liver_images\F2\ct7-10.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-10.png
D:\ALS\data\liver_images\F2\ct7-11.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-11.png
D:\ALS\data\liver_images\F2\ct7-12.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct7-12.png
D:\ALS\data\liver_images\F2\ct7-13.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-13.png
D:\ALS\data\liver_images\F2\ct7-14.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-14.png
D:\ALS\data\liver_images\F2\ct7-15.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct7-15.png
D:\ALS\data\liver_images\F2\ct7-16.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-16.png
D:\ALS\data\liver_images\F2\ct7-17.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-17.png
D:\ALS\data\liver_images\F2\ct7-18.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct7-18.png
D:\ALS\data\liver_images\F2\ct7-19.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-19.png
D:\ALS\data\liver_images\F2\ct7-2.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-2.png
D:\ALS\data\liver_images\F2\ct7-20.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-20.png
D:\ALS\data\liver_images\F2\ct7-21.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-21.png
D:\ALS\data\liver_images\F2\ct7-22.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-22.png
D:\ALS\data\liver_images\F2\ct7-23.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-23.png
D:\ALS\data\liver_images\F2\ct7-24.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-24.png
D:\ALS\data\liver_images\F2\ct7-25.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct7-25.png
D:\ALS\data\liver_images\F2\ct7-26.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-26.png
D:\ALS\data\liver_images\F2\ct7-27.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-27.png
D:\ALS\data\liver_images\F2\ct7-28.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-28.png
D:\ALS\data\liver_images\F2\ct7-29.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-29.png
D:\ALS\data\liver_images\F2\ct7-3.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-3.png
D:\ALS\data\liver_images\F2\ct7-30.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-30.png
D:\ALS\data\liver_images\F2\ct7-31.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-31.png
D:\ALS\data\liver_images\F2\ct7-32.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct7-32.png
D:\ALS\data\liver_images\F2\ct7-33.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct7-33.png
D:\ALS\data\liver_images\F2\ct7-34.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-34.png
D:\ALS\data\liver_images\F2\ct7-35.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-35.png
D:\ALS\data\liver_images\F2\ct7-36.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-36.png
D:\ALS\data\liver_images\F2\ct7-37.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-37.png
D:\ALS\data\liver_images\F2\ct7-38.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-38.png
D:\ALS\data\liver_images\F2\ct7-39.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct7-39.png
D:\ALS\data\liver_images\F2\ct7-4.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-4.png
D:\ALS\data\liver_images\F2\ct7-40.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct7-40.png
D:\ALS\data\liver_images\F2\ct7-41.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct7-41.png
D:\ALS\data\liver_images\F2\ct7-42.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-42.png
D:\ALS\data\liver_images\F2\ct7-43.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-43.png
D:\ALS\data\liver_images\F2\ct7-44.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-44.png
D:\ALS\data\liver_images\F2\ct7-45.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-45.png
D:\ALS\data\liver_images\F2\ct7-46.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-46.png
D:\ALS\data\liver_images\F2\ct7-47.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-47.png
D:\ALS\data\liver_images\F2\ct7-48.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-48.png
D:\ALS\data\liver_images\F2\ct7-49.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-49.png
D:\ALS\data\liver_images\F2\ct7-5.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-5.png
D:\ALS\data\liver_images\F2\ct7-50.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-50.png
D:\ALS\data\liver_images\F2\ct7-51.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-51.png
D:\ALS\data\liver_images\F2\ct7-52.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-52.png
D:\ALS\data\liver_images\F2\ct7-53.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-53.png
D:\ALS\data\liver_images\F2\ct7-54.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-54.png
D:\ALS\data\liver_images\F2\ct7-55.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct7-55.png
D:\ALS\data\liver_images\F2\ct7-56.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-56.png
D:\ALS\data\liver_images\F2\ct7-57.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-57.png
D:\ALS\data\liver_images\F2\ct7-58.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct7-58.png
D:\ALS\data\liver_images\F2\ct7-59.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-59.png
D:\ALS\data\liver_images\F2\ct7-6.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct7-6.png
D:\ALS\data\liver_images\F2\ct7-60.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct7-60.png
D:\ALS\data\liver_images\F2\ct7-61.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct7-61.png
D:\ALS\data\liver_images\F2\ct7-62.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-62.png
D:\ALS\data\liver_images\F2\ct7-7.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-7.png
D:\ALS\data\liver_images\F2\ct7-8.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-8.png
D:\ALS\data\liver_images\F2\ct7-9.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct7-9.png
D:\ALS\data\liver_images\F2\ct8-1.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-1.png
D:\ALS\data\liver_images\F2\ct8-10.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-10.png
D:\ALS\data\liver_images\F2\ct8-11.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-11.png
D:\ALS\data\liver_images\F2\ct8-12.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct8-12.png
D:\ALS\data\liver_images\F2\ct8-13.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-13.png
D:\ALS\data\liver_images\F2\ct8-14.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-14.png
D:\ALS\data\liver_images\F2\ct8-15.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-15.png
D:\ALS\data\liver_images\F2\ct8-16.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct8-16.png
D:\ALS\data\liver_images\F2\ct8-17.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-17.png
D:\ALS\data\liver_images\F2\ct8-18.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-18.png
D:\ALS\data\liver_images\F2\ct8-19.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-19.png
D:\ALS\data\liver_images\F2\ct8-2.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct8-2.png
D:\ALS\data\liver_images\F2\ct8-20.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-20.png
D:\ALS\data\liver_images\F2\ct8-21.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-21.png
D:\ALS\data\liver_images\F2\ct8-22.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-22.png
D:\ALS\data\liver_images\F2\ct8-23.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-23.png
D:\ALS\data\liver_images\F2\ct8-24.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-24.png
D:\ALS\data\liver_images\F2\ct8-25.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-25.png
D:\ALS\data\liver_images\F2\ct8-26.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-26.png
D:\ALS\data\liver_images\F2\ct8-27.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-27.png
D:\ALS\data\liver_images\F2\ct8-28.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct8-28.png
D:\ALS\data\liver_images\F2\ct8-29.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-29.png
D:\ALS\data\liver_images\F2\ct8-3.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-3.png
D:\ALS\data\liver_images\F2\ct8-30.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-30.png
D:\ALS\data\liver_images\F2\ct8-31.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct8-31.png
D:\ALS\data\liver_images\F2\ct8-32.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-32.png
D:\ALS\data\liver_images\F2\ct8-33.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-33.png
D:\ALS\data\liver_images\F2\ct8-34.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-34.png
D:\ALS\data\liver_images\F2\ct8-35.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-35.png
D:\ALS\data\liver_images\F2\ct8-36.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct8-36.png
D:\ALS\data\liver_images\F2\ct8-37.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-37.png
D:\ALS\data\liver_images\F2\ct8-4.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct8-4.png
D:\ALS\data\liver_images\F2\ct8-5.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-5.png
D:\ALS\data\liver_images\F2\ct8-6.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct8-6.png
D:\ALS\data\liver_images\F2\ct8-7.png,Test,D:\ALS\outputs\clahe_processed\Test\F2\ct8-7.png
D:\ALS\data\liver_images\F2\ct8-8.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-8.png
D:\ALS\data\liver_images\F2\ct8-9.png,Train,D:\ALS\outputs\clahe_processed\Train\F2\ct8-9.png
D:\ALS\data\liver_images\F2\i2264.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F2\i2264.jpg
D:\ALS\data\liver_images\F2\i2887.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F2\i2887.jpg
D:\ALS\data\liver_images\F2\i3184.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\i3184.jpg
D:\ALS\data\liver_images\F2\i5121.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\i5121.jpg
D:\ALS\data\liver_images\F2\i5303.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F2\i5303.jpg
D:\ALS\data\liver_images\F2\i5707.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\i5707.jpg
D:\ALS\data\liver_images\F2\i5884.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\i5884.jpg
D:\ALS\data\liver_images\F2\i6764.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\i6764.jpg
D:\ALS\data\liver_images\F2\i6934.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F2\i6934.jpg
D:\ALS\data\liver_images\F2\i7619.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F2\i7619.jpg
D:\ALS\data\liver_images\F2\i7659.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\i7659.jpg
D:\ALS\data\liver_images\F2\i8994.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\i8994.jpg
D:\ALS\data\liver_images\F2\i9574.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\i9574.jpg
D:\ALS\data\liver_images\F2\j1413.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\j1413.jpg
D:\ALS\data\liver_images\F2\j1514.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\j1514.jpg
D:\ALS\data\liver_images\F2\j3125.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\j3125.jpg
D:\ALS\data\liver_images\F2\j3860.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\j3860.jpg
D:\ALS\data\liver_images\F2\j4408.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F2\j4408.jpg
D:\ALS\data\liver_images\F2\j5242.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\j5242.jpg
D:\ALS\data\liver_images\F2\j5597.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\j5597.jpg
D:\ALS\data\liver_images\F2\j6111.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\j6111.jpg
D:\ALS\data\liver_images\F2\j9269.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F2\j9269.jpg
D:\ALS\data\liver_images\F2\j9451.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F2\j9451.jpg
D:\ALS\data\liver_images\F2\j9847.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\j9847.jpg
D:\ALS\data\liver_images\F2\k1565.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\k1565.jpg
D:\ALS\data\liver_images\F2\k2385.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F2\k2385.jpg
D:\ALS\data\liver_images\F2\k2948.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\k2948.jpg
D:\ALS\data\liver_images\F2\k3497.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\k3497.jpg
D:\ALS\data\liver_images\F2\k3966.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\k3966.jpg
D:\ALS\data\liver_images\F2\k7081.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F2\k7081.jpg
D:\ALS\data\liver_images\F2\k7322.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\k7322.jpg
D:\ALS\data\liver_images\F2\k7406.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\k7406.jpg
D:\ALS\data\liver_images\F2\k7518.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\k7518.jpg
D:\ALS\data\liver_images\F2\k8360.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\k8360.jpg
D:\ALS\data\liver_images\F2\k8572.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\k8572.jpg
D:\ALS\data\liver_images\F2\k8767.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\k8767.jpg
D:\ALS\data\liver_images\F2\k8966.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F2\k8966.jpg
D:\ALS\data\liver_images\F2\k9172.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\k9172.jpg
D:\ALS\data\liver_images\F2\k9416.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F2\k9416.jpg
D:\ALS\data\liver_images\F2\k9914.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\k9914.jpg
D:\ALS\data\liver_images\F2\l1510.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\l1510.jpg
D:\ALS\data\liver_images\F2\l1980.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\l1980.jpg
D:\ALS\data\liver_images\F2\l2707.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\l2707.jpg
D:\ALS\data\liver_images\F2\l3108.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\l3108.jpg
D:\ALS\data\liver_images\F2\l4662.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\l4662.jpg
D:\ALS\data\liver_images\F2\l486.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\l486.jpg
D:\ALS\data\liver_images\F2\l4977.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F2\l4977.jpg
D:\ALS\data\liver_images\F2\l5370.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F2\l5370.jpg
D:\ALS\data\liver_images\F2\l5592.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\l5592.jpg
D:\ALS\data\liver_images\F2\l7986.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\l7986.jpg
D:\ALS\data\liver_images\F2\l8370.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\l8370.jpg
D:\ALS\data\liver_images\F2\l8412.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F2\l8412.jpg
D:\ALS\data\liver_images\F2\l8531.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\l8531.jpg
D:\ALS\data\liver_images\F2\l8933.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F2\l8933.jpg
D:\ALS\data\liver_images\F2\l9381.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\l9381.jpg
D:\ALS\data\liver_images\F2\m0.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\m0.jpg
D:\ALS\data\liver_images\F2\m1598.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\m1598.jpg
D:\ALS\data\liver_images\F2\m1608.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\m1608.jpg
D:\ALS\data\liver_images\F2\m2152.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\m2152.jpg
D:\ALS\data\liver_images\F2\m2523.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\m2523.jpg
D:\ALS\data\liver_images\F2\m2967.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\m2967.jpg
D:\ALS\data\liver_images\F2\m3056.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F2\m3056.jpg
D:\ALS\data\liver_images\F2\m390.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F2\m390.jpg
